,BaseABC,BaseBMO,AdaptiveBOA,BaseEPO,BaseHHO,LevyNMR,IPFA,BasePSO,ImprovedSFO,BaseSOA,BaoWOA
451,270097270418820.0,146973474782998.3,24405286.328067146,2768531718784725.0,3018.3335763781115,14210.696016128013,195938.61564535578,120623777.57257852,5970.082331020632,610050.164019995,3519.9361744027974
452,270083559554978.22,146973474782998.3,24405286.322842397,2768531718784725.0,3018.3335763781115,14210.696016128013,195938.61564535578,120623777.57257852,5970.082331020632,610050.164019995,3519.9361744027974
453,270083346155674.9,146973474782998.3,24405286.320175897,2768531718784725.0,3018.3335763781115,14210.696016128013,195938.61564535578,120623777.57257852,5970.082331020632,610050.164019995,3519.9361744027974
454,270083190375480.6,146973474782998.3,24405286.316941828,2768531718784725.0,3018.3335763781115,14210.696016128013,195938.61564535578,120623777.57257837,5970.082331020632,610050.164019995,3519.9361744027974
455,270082922815388.84,146973474782998.3,24405286.312085114,2768531718784725.0,3018.3335763781115,14210.696016128013,195938.61564535578,120623777.57257798,5970.082331020632,610050.164019995,3519.9361744027974
456,270082783144311.12,146973474782998.3,24405286.306575306,2768531718784725.0,3018.3335763781115,14210.696016128013,195938.61564535578,120623777.57257798,5970.082331020632,610050.164019995,3519.9361744027974
457,269930887462787.25,146973474782998.3,24405286.30571616,2768531718784725.0,3018.3335763781115,14210.696016128013,195938.61564535578,120623777.57257733,5970.082331020632,610050.164019995,3519.9361744027974
458,269930723930177.94,146973474782998.3,24405286.3040447,2768531718784725.0,3018.3335763781115,14023.01897711288,195938.61564535578,120623777.57257733,5970.082331020632,610050.164019995,3519.9361744027974
459,269930559831263.12,146973474782998.3,24405286.299665008,2768531718784725.0,3018.3335763781115,13921.124917233985,195938.61564535578,120623777.57257672,5970.082331020632,610050.164019995,3519.9361744027974
460,269924604686876.22,146973474782998.3,24405286.294826582,2768531718784725.0,3018.3335763781115,13921.124917233985,195938.61564535578,120623777.57257642,5970.082331020632,610050.164019995,3519.9361744027974
461,269917990795568.03,146973474782998.3,24405286.28978555,2768531718784725.0,3018.3335763781115,13921.124917233985,195938.61564535578,120623777.57257642,5970.082331020632,610050.164019995,3519.9361744027974
462,269917911655227.44,146973474782998.3,24405286.287389103,2768531718784725.0,3018.3335763781115,13920.808560725467,195938.61564535578,120623777.57257642,5970.082331020632,610050.164019995,3519.9361744027974
463,269917768352832.12,146973474782998.3,24405286.283136062,2768531718784725.0,3018.3335763781115,13920.808560725467,195938.61564535578,120623777.57257642,5970.082331020632,610050.164019995,3519.9361744027974
464,269910956214863.5,146973474782998.3,24405286.2789227,2768531718784725.0,3018.3327380130586,13920.808560725467,195938.61564535578,120623777.57257642,5970.082331020632,610050.164019995,3519.9361744027974
465,269910818995017.34,146973474782998.3,24405286.27754924,2768531718784725.0,3018.3007491649687,13920.734083779776,195938.61564535578,120623777.5725764,5970.082331020632,610050.164019995,3519.9361744027974
466,269904992820447.38,146973474782998.3,24405286.27356468,2768531718784725.0,3018.277962117612,13920.704007979033,195938.61564535578,120623777.57257634,5970.082331020632,610050.164019995,3519.9361744027974
467,269904828537955.53,146973474782998.3,24405286.27241515,2768531718784725.0,3018.277962117612,13920.704007979033,195938.61564535578,120623777.57257634,5970.082331020632,610050.164019995,3519.9361744027974
468,269900711041160.97,146973474782998.3,24405286.26964708,2768531718784725.0,3018.277962117612,13920.285326631501,195938.61564535578,120623777.57257634,5970.082331020632,610050.164019995,3519.9361744027974
469,269900639045289.4,146973474782998.3,24405286.26964708,2768531718784725.0,3018.2764744724996,13919.961106006325,195938.61564535578,120623777.57257633,5970.082331020632,610050.164019995,3519.9361744027974
470,269900597508736.25,146973474782998.3,24405286.26638951,2768531718784725.0,3018.235890165976,13919.955932919129,195938.61564535578,120623777.57257633,5970.082331020632,610050.164019995,3519.9361744027974
471,269895293052056.75,146973474782998.3,24405286.264288634,2768531718784725.0,3018.145585725391,13919.931088533503,195938.61564535578,120623777.57257633,5970.082331020632,610050.164019995,3519.9361744027974
472,269895180935993.62,146973474782998.3,24405286.262492318,2768531718784725.0,3018.145585725391,13919.900908442964,195938.61564535578,120623777.57257633,5970.082331020632,610050.164019995,3519.9361744027974
473,269841404527394.4,146973474782998.3,24405286.262492318,2768531718784725.0,3018.145585725391,13919.900908442964,195938.61564535578,120623777.57257631,5970.082331020632,610050.164019995,3519.9361744027974
474,269839087619218.84,146973474782998.3,24405286.259982284,2768531718784725.0,3018.0912907389243,13919.900908442964,195938.61564535578,120623777.57257631,5970.082331020632,610050.164019995,3519.9361744027974
475,269833632146297.3,146973474782998.3,24405286.259823166,2768531718784725.0,3018.0912907389243,13919.11783439968,195938.61564535578,120623777.57257631,5970.082331020632,610050.164019995,3519.9361744027974
476,269833549265297.1,146973474782998.3,24405286.25899583,2768531718784725.0,3018.0912907389243,13919.11783439968,195938.61564535578,120623777.5725763,5970.082331020632,610050.164019995,3519.9361744027974
477,269833437667834.56,146973474782998.3,24405286.258790832,2768531718784725.0,3018.0912907389243,13919.11783439968,195938.61564535578,120623777.5725763,5970.082331020632,610050.164019995,3519.9361744027974
478,269830289810191.34,146973474782998.3,24405286.256902326,2768531718784725.0,3018.051444245927,13919.117834382501,195938.61564535578,120623777.5725763,5970.082331020632,610050.164019995,3519.9361744027974
479,269775798892172.53,146973474782998.3,24405286.254750274,2768531718784725.0,3018.051444245927,13919.117834382501,195938.61564535578,120623777.5725763,5970.082331020632,610050.164019995,3519.9361744027974
480,269772997855591.44,146973474782998.3,24405286.252943095,2768531718784725.0,3018.051444245927,13919.117834382501,195938.61564535578,120623777.5725763,5970.082331020632,610050.164019995,3519.9361744027974
481,269772938887095.6,146973474782998.3,24405286.252494924,2768531718784725.0,3018.051444245927,13919.117826257312,195938.61564535578,120623777.5725763,5970.082331020632,610050.164019995,3519.9361744027974
482,269772884545859.47,146973474782998.3,24405286.2523893,2768531718784725.0,3018.051444245927,13919.117826257312,195938.61564535578,120623777.5725763,5970.082331020632,610050.164019995,3519.9361744027974
483,269772751010402.56,146973474782998.3,24405286.2523893,2768531718784725.0,3018.051444245927,13919.117826257312,195938.61564535578,120623777.5725763,5970.082331020632,610050.164019995,3519.9361744027974
484,269772670685468.84,146973474782998.3,24405286.250594445,2768531718784725.0,3018.051444245927,13919.117826257312,195938.61564535578,120623777.57257627,5970.082331020632,610050.164019995,3519.9361744027974
485,269677157435347.34,146973474782998.3,24405286.250594445,2768531718784725.0,3018.051444245927,13919.117826257312,195938.61564535578,120623777.57257627,5970.082331020632,610050.164019995,3519.9361744027974
486,269676652457574.5,146973474782998.3,24405286.248994544,2768531718784725.0,3017.9706555127964,13919.117826257312,195938.61564535578,120623777.57257627,5970.082331020632,610050.164019995,3519.9361744027974
487,269676546296746.94,146973474782998.3,24405286.248994544,2768531718784725.0,3017.9706555127964,13919.117826257312,195938.61564535578,120623777.57257627,5970.082331020632,610050.164019995,3519.9361744027974
488,269676442234097.12,146973474782998.3,24405286.247650705,2768531718784725.0,3017.951702416107,13919.117826257312,195938.61564535578,120623777.57257627,5970.082331020632,610050.164019995,3519.9361744027974
489,269673776116102.12,146973474782998.3,24405286.246260352,2768531718784725.0,3017.951702416107,13919.117826257312,195938.61564535578,120623777.57257627,5970.082331020632,610050.164019995,3519.9361744027974
490,269673686036397.78,146973474782998.3,24405286.245094705,2768531718784725.0,3017.944752640472,13919.117826257312,195938.61564535578,120623777.57257625,5970.082331020632,610050.164019995,3519.9361744027974
491,269671454433191.75,146973474782998.3,24405286.244328875,2768531718784725.0,3017.935788952206,13919.117826028021,195938.61564535578,120623777.57257625,5970.082331020632,610050.164019995,3519.9361744027974
492,269669626248892.1,146973474782998.3,24405286.24328222,2768531718784725.0,3017.9277919600377,13917.211621222743,195938.61564535578,120623777.57257624,5970.082331020632,610050.164019995,3519.9361744027974
493,269669573283349.38,146973474782998.3,24405286.2423113,2768531718784725.0,3017.922211034893,13917.211621222743,195938.61564535578,120623777.57257622,5970.082331020632,610050.164019995,3519.9361744027974
494,269669542870360.66,146973474782998.3,24405286.24155374,2768531718784725.0,3017.8992599803746,13916.87868258882,195938.61564535578,120623777.57257622,5970.082331020632,610050.164019995,3519.9361744027974
495,269667208712345.2,146973474782998.3,24405286.2408624,2768531718784725.0,3017.886984693942,13916.706147892557,195938.61564535578,120623777.5725762,5970.082331020632,610050.164019995,3519.9361744027974
496,269667088303783.62,146973474782998.3,24405286.2399259,2768531718784725.0,3017.886984693942,13916.706147892557,195938.61564535578,120623777.5725762,5970.082331020632,610050.164019995,3519.9361744027974
497,269667029874738.7,146973474782998.3,24405286.23894775,2768531718784725.0,3017.886984693942,13916.668407254803,195938.61564535578,120623777.57257618,5970.082331020632,610050.164019995,3519.9361744027974
498,269666917538275.16,146973474782998.3,24405286.23802889,2768531718784725.0,3017.876904448503,13916.665509991812,195938.61564535578,120623777.57257617,5970.082331020632,610050.164019995,3519.9361744027974
499,269666847439130.84,146973474782998.3,24405286.23712269,2768531718784725.0,3017.876904448503,13916.665509991812,195938.61564535578,120623777.57257615,5970.082331020632,610050.164019995,3519.9361744027974
